symbol,company,isin,exchange,sector
OPTIEMUS,OPTIEMUS INFRACOM LTD,INE350C01017,NSE,Unknown
RAPICUT,RAPICUT CARBIDES LTD.,INE350D01015,NSE,Unknown
BLKASHYAP,B.L.KASHYAP & SON LTD,INE350H01032,NSE,Unknown
GLOSTERLTD,GLOSTER LIMITED,INE350Z01018,NSE,Unknown
SUZLONFIBR,SUZLON FIBRES LTD,INE351201012,NSE,Unknown
UNICHEMLAB,UNICHEMLAB - DEPO,INE351A01035,NSE,Unknown
RISHYRN,RISHAB SPECIAL YARNS LTD.,INE351D01013,NSE,Unknown
JPPOWER,JAIPRAKASH POWER VEN. LTD,INE351F01018,NSE,Unknown
SEATV,SEA TV NETWORK LTD.,INE351L01016,NSE,Unknown
BETA,BETA DRUGS LIMITED,INE351Y01019,NSE,Unknown
VALUEIND,VALUE INDUSTRIES LIMITED,INE352A01017,NSE,Unknown
NDLVENTURE,NDL VENTURES LIMITED,INE353A01023,NSE,Unknown
NXTDIG-RE,NXTDIGITAL LIMITED,INE353A20015,NSE,Unknown
GMRVASAVI,GMR TECHNOLOGIES & INDUST,INE353B01013,NSE,Unknown
SGL,STL GLOBAL LIMITED,INE353H01010,NSE,Unknown
ITDC,INDIA TOUR. DEV. CO. LTD.,INE353K01014,NSE,Unknown
JENBURPH,JENBURKT PHARMACEUTICALS LTD.,INE354A01013,NSE,Unknown
BHAGERIA,BHAGERIA INDUSTRIES LTD,INE354C01027,NSE,Unknown
SIMRAN,SIMRAN FARMS LTD.,INE354D01017,NSE,Unknown
ATHARVENT,ATHARV ENTERPRISES LTD.,INE354E01031,NSE,Unknown
SOMANYCERA,SOMANY CERAMICS LIMITED,INE355A01028,NSE,Unknown
BNRUDY,BNR UDYOG LTD.,INE355C01016,NSE,Unknown
TAVERNIER,TAVERNIER RESOURCES LIMI,INE355H01015,NSE,Unknown
MPHASIS,MPHASIS LIMITED,INE356A01018,NSE,Unknown
SYSTMTXC,SYSTEMATIX CORPORATE SERVICES,INE356B01024,NSE,Unknown
BKV,BKV INDUSTRIES LTD.,INE356C01022,NSE,Unknown
JINDCAP,JINDAL CAPITAL LTD.,INE356F01017,NSE,Unknown
RAMINFO,RAMINFO LIMITED,INE357B01022,NSE,Unknown
SURANACORP,SURANA CORPORATION LTD,INE357D01010,NSE,Unknown
SUNRISESEC,SUNRISE SECURITIES LTD,INE358801012,NSE,Unknown
ABBOTINDIA,ABBOTT INDIA LIMITED,INE358A01014,NSE,Unknown
CEEJAY,CEEJAY FINANCE LTD.,INE358C01010,NSE,Unknown
TAIIND,TAI INDUSTRIES LTD.,INE358D01018,NSE,Unknown
SERIND,SER INDUSTRIES LTD.,INE358F01013,NSE,Unknown
ZOTA,ZOTA HEALTH CARE LIMITED,INE358U01012,NSE,Unknown
SUPERSALES,SUPER SALES AGENCIES LTD,INE359401010,NSE,Unknown
STERLINHOL,STERLING HOLIDAY RESORTS,INE359901019,NSE,Unknown
ESCORTSFIN,ESCORTS FINANCE LTD,INE359A01012,NSE,Unknown
VEDAVAAG,VEDAVAAG SYSTEMS LTD.,INE359B01010,NSE,Unknown
INLCM,INDIAN LINK CHAIN MANUFACTURES,INE359D01024,NSE,Unknown
LANCER,LANCER CONTAINER LINE LTD,INE359U01028,NSE,Unknown
DPSCLTD,DPSC LIMITED,INE360C01024,NSE,Unknown
TRANSFRE,TRANS-FREIGHT CONTAINERS LTD.,INE360D01014,NSE,Unknown
SURYAAMBA,SURYAAMBA SPINNING MILLS LTD.,INE360J01011,NSE,Unknown
FMNL,FUTURE MKT NETWORKS LTD,INE360L01017,NSE,Unknown
ARYAVAN,ARYAVAN ENTERPRISE LIMITED,INE360S01012,NSE,Unknown
STILBENCHM,STILBENE CHEMICALS LTD,INE361301018,NSE,Unknown
NAHARSUGAR,NAHAR SUGAR DEPO-SETT.,INE361A01018,NSE,Unknown
DIVISLAB,DIVI S LABORATORIES LTD,INE361B01024,NSE,Unknown
UNIABEXAL,UNI ABEX ALLOY PRODUCTS LTD.,INE361D01012,NSE,Unknown
HIGHGROUND,HIGH GROUND ENTP LTD,INE361M01021,NSE,Unknown
PVP,PVP VENTURES LIMITED,INE362A01016,NSE,Unknown
GODAVARI,GODAVARI DRUGS LTD.,INE362C01012,NSE,Unknown
VIJSOLX,VIJAY SOLVEX LTD.,INE362D01010,NSE,Unknown
ASIANHOTNR,ASIAN HOTELS (NORTH) LTD,INE363A01022,NSE,Unknown
SBFL,Shree Bhavya Fabrics Limited,INE363D01018,NSE,Unknown
SYNTHFO,SYNTHIKO FOILS LTD.,INE363L01029,NSE,Unknown
SHEMAROO,SHEMAROO ENTER. LTD.,INE363M01019,NSE,Unknown
BHAGYAPROP,BHAGYANAGAR PRO LTD,INE363W01018,NSE,Unknown
JAYSREETEA,JAYSREETEA - DEPO SETT,INE364A01020,NSE,Unknown
ANJANI,ANJANI SYNTHETICS LTD.,INE364D01032,NSE,Unknown
RGIL,Rotographics (India) Limited,INE364S01014,NSE,Unknown
NAVIGANT,Navigant Corporate Advisors Li,INE364T01012,NSE,Unknown
ADANIGREEN,ADANI GREEN ENERGY LTD,INE364U01010,NSE,Unknown
REPL,RUDRABHISHEK ENTERP LTD,INE364Z01019,NSE,Unknown
STEELCOGUJ,STEELCO GUJARAT LTD,INE365201016,NSE,Unknown
DATAMATICS,DATAMATICS GLOBAL SER LTD,INE365B01017,NSE,Unknown
ASHIANA,ASHIANA HOUSING LTD,INE365D01021,NSE,Unknown
FUNDVISER,FUNDVISER CAPITAL (INDIA) LIMI,INE365H01014,NSE,Unknown
NBIFIN,N.B.I. IND. FIN. CO. LTD,INE365I01020,NSE,Unknown
ABANSENT,ABANS ENTERPRISES LTD,INE365O01028,NSE,Unknown
THINKINK,THINKINK PICTUREZ LIMITED,INE365S01045,NSE,Unknown
BPLPHARMA,Bharat Parenterals Limited,INE365Y01019,NSE,Unknown
SRFFINANCE,GE CAPITAL TRANS. FIN SER,INE366201015,NSE,Unknown
DWARKESH,DWARIKESH SUGAR IND LTD,INE366A01041,NSE,Unknown
ACSTECH,ACS TECHNOLOGIES LIMITED,INE366C01021,NSE,Unknown
SUCROSA,SUPER CROP SAFE LTD.,INE366G01022,NSE,Unknown
INTCAPL,INTEGRA CAPITAL LIMITED,INE366H01012,NSE,Unknown
VRLLOG,VRL LOGISTICS LIMITED,INE366I01010,NSE,Unknown
SRIMANORG,SRIMAN ORGANIC CHEMICAL I,INE367801011,NSE,Unknown
MORARKFI,MORARKA FINANCE LTD.,INE367A01015,NSE,Unknown
SEL,SANATHNAGAR ENTERPRISES LIMITE,INE367E01033,NSE,Unknown
PFOCUS,PRIME FOCUS LIMITED,INE367G01038,NSE,Unknown
SRISHTIVID,SRISHTI VIDEOCORP LTD,INE368301011,NSE,Unknown
SILVERLINE,SILVERLINE TEC - DEP SETT,INE368A01013,NSE,Unknown
MARUTISE,MARUTI SECURITIES LTD.,INE368C01019,NSE,Unknown
CHANDRAP,CHANDRA PRABHU INTERNATIONAL L,INE368D01025,NSE,Unknown
BCLENTERPR,BCL Enterprises Limited,INE368E01023,NSE,Unknown
NIRAJ,NIRAJ CEMENT STRUC LTD,INE368I01016,NSE,Unknown
UNITEDPOLY,UNITED POLYFAB GUJ. LTD.,INE368U01011,NSE,Unknown
UNITEDPOLY,UNITED POLYFAB GUJ. LTD.,INE368U01029,NSE,Unknown
EXCELINDUS,EXCEL INDUSTRIES LTD,INE369A01029,NSE,Unknown
OMNIAX,OMNI AXS SOFTWARE LTD.,INE369B01019,NSE,Unknown
NORBTEAEXP,NORBEN TEA &EXPORTS LTD,INE369C01017,NSE,Unknown
CONTPTR,CONTINENTAL PETROLEUMS LTD.,INE369D01023,NSE,Unknown
IL&FSENGG,IL&FS ENG AND CONS CO LTD,INE369I01014,NSE,Unknown
GANVERSE,GANESHA ECOVERSE LIMITED,INE369Q01017,NSE,Unknown
SPARTEK,SPARTEK CERAMICS (I) LTD,INE370101011,NSE,Unknown
MODRNSH,MODERN SHARES & STOCKBROKERS L,INE370A01019,NSE,Unknown
MANORG,MANGALAM ORGANICS LIMITED,INE370D01013,NSE,Unknown
VIVIDHA,VISAGAR POLYTEX LTD,INE370E01029,NSE,Unknown
NEXUSSURGL,NEXUS SURGICAL AND MEDICARE LI,INE370Q01015,NSE,Unknown
GRAPHITE,GRAPHITE INDIA LTD,INE371A01025,NSE,Unknown
PODDARMENT,PODDAR PIGMENTS LIMITED,INE371C01013,NSE,Unknown
CHANDRIMA,Chandrima Mercantiles limited,INE371F01024,NSE,Unknown
AMBER,AMBER ENTERPRISES (I) LTD,INE371P01015,NSE,Unknown
APARINDS,APAR INDUSTRIES LTD.,INE372A01015,NSE,Unknown
PRECWIRE,PRECISIONWIRES I LTD,INE372C01037,NSE,Unknown
GUJCRAFT,GUJARAT CRAFT INDUSTRIES LTD.,INE372D01019,NSE,Unknown
BIRLAPREC,BIRLA PRECISION TECHNOLOGIES L,INE372E01025,NSE,Unknown
ASHNOOR,ASHNOOR TEXTILE MILLS LTD.,INE372I01018,NSE,Unknown
ARCL,ARCL Organics Ltd,INE372M01010,NSE,Unknown
SOMKMARINE,SOMKAN MARINE FOODS LTD,INE373101018,NSE,Unknown
BASF,BASF INDIA LTD- DEPO SETT,INE373A01013,NSE,Unknown
QUANTDIA,QUANTUM DIGITAL VISION (INDIA),INE373C01019,NSE,Unknown
GUJINV,GUJARAT INVESTA LTD.,INE373D01017,NSE,Unknown
BLOIN,BLOOM INDUSTRIES LTD.,INE373E01015,NSE,Unknown
BLUECLOUDS,Blue Cloud Softech Solutions L,INE373T01047,NSE,Unknown
MUKTAARTS,MUKTA ARTS LIMITED,INE374B01019,NSE,Unknown
BMW,BMW INDUSTRIES LIMITED,INE374E01021,NSE,Unknown
SIRIS,SIRIS LTD,INE375301012,NSE,Unknown
SAMPRE,SAMPRE NUTRITIONS LTD.,INE375C01014,NSE,Unknown
KAIRA,KAIRA CAN CO.LTD.,INE375D01012,NSE,Unknown
RELIABLE,RELIABLE DATA SERVICE LTD,INE375Y01018,NSE,Unknown
PANINDIAC,PAN INDIA CORPORATION LTD.,INE376A01032,NSE,Unknown
SPENTEX,SPENTEX IND. LTD,INE376C01020,NSE,Unknown
BIOCON,BIOCON LIMITED,INE376G01013,NSE,Unknown
RAJKSYN,RAJKAMAL SYNTHETICS LTD.,INE376L01013,NSE,Unknown
MILTON,MILTON INDUSTRIES LIMITED,INE376Y01016,NSE,Unknown
SNEHAIND,SNEHADHARA INDUSTRIES LTD,INE377601013,NSE,Unknown
SOLPHARMA,SOL PHARMA LTD,INE377901017,NSE,Unknown
INDIAPHOTO,INDIAPHOTO - DEP SETT,INE377A01014,NSE,Unknown
ARUNIS,ARUNIS ABODE LIMITED,INE377D01018,NSE,Unknown
COASTCORP,COASTAL CORPORATION LTD,INE377E01024,NSE,Unknown
COAST-RE,COASTAL CORP LIMITED-RE,INE377E20016,NSE,Unknown
WAAREEENER,WAAREE ENERGIES LIMITED,INE377N01017,NSE,Unknown
BAJAJHFL,BAJAJ HOUSING FINANCE LTD,INE377Y01014,NSE,Unknown
SOLARSNIND,SOLARSON INDUSTRIES LTD,INE378101013,NSE,Unknown
SOMDUTTFIN,SOM DUTT FIN. CORP. LTD,INE378501014,NSE,Unknown
MADHUCON,MADHUCON PROJECTS LTD.,INE378D01032,NSE,Unknown
OMANSH,OMANSH ENTERPRISES LTD,INE378P01036,NSE,Unknown
ITCHOTELS,ITC HOTELS LIMITED,INE379A01028,NSE,Unknown
VERITAS,VERITAS (INDIA) LTD.,INE379J01029,NSE,Unknown
SIMBHALSUG,SIMBHAOLI SUGAR MILLS LTD,INE380601018,NSE,Unknown
VAMSHIRU,VAMSHI RUBBER LTD.,INE380C01014,NSE,Unknown
MODWOOL,MODELLA WOOLLENS LTD.,INE380D01012,NSE,Unknown
ZWELCAST,WELCAST STEELS LTD.,INE380G01015,NSE,Unknown
VIVOBIOT,VIVO BIO TECH LTD.,INE380K01017,NSE,Unknown
ACTIVE,Active Clothing Co  Limited,INE380Z01015,NSE,Unknown
SINGER,SINGER INDIA LTD,INE381301014,NSE,Unknown
RADICOKHAI,RADICO KHAITAN LTD,INE381B01014,NSE,Unknown
TELECANOR,TELECANOR GLOBAL LTD.,INE381G01013,NSE,Unknown
GERMANREM,GERMANREM-DEP SETT,INE382A01014,NSE,Unknown
TRIUMPIN,TRIUMPH INTERNATIONAL FINANCE,INE382B01012,NSE,Unknown
BARBEQUE,BARBEQUE NATION HOSP. LTD,INE382M01027,NSE,Unknown
FOURTHDIM,FOURTH DIMEN. SOLUT. LTD,INE382T01014,NSE,Unknown
GVPTECH,GVP INFOTECH LIMITED,INE382T01030,NSE,Unknown
GVPTECH-RE,GVP INFOTECH LTD,INE382T20014,NSE,Unknown
GRSE,GARDEN REACH SHIP&ENG LTD,INE382Z01011,NSE,Unknown
INDIACEM,THE INDIA CEMENTS LIMITED,INE383A01012,NSE,Unknown
MALUPAPER,MALU PAPER MILLS LIMITED,INE383H01017,NSE,Unknown
PARNAXLAB,PARNAX LAB LTD.,INE383L01019,NSE,Unknown
RANEHOLDIN,RANE HOLDINGS LIMITED,INE384A01010,NSE,Unknown
YUKEN,YUKEN INDIA LIMITED,INE384C01016,NSE,Unknown
SANPA,SANGAL PAPERS LTD.,INE384D01022,NSE,Unknown
SARDAEN,SARDA ENERGY & MIN LTD,INE385C01021,NSE,Unknown
TAHMARENT,TAHMAR ENTERPRISES LIMITED,INE385D01029,NSE,Unknown
SGMART,SG MART LIMITED,INE385F01024,NSE,Unknown
ALPA,ALPA LABORATORIES LTD,INE385I01010,NSE,Unknown
SHRDAIS,SHARDA ISPAT LTD.,INE385M01012,NSE,Unknown
FROG,FROG CELLSAT LIMITED,INE385O01018,NSE,Unknown
DCAL,DISHMAN CARBO AMCIS LTD,INE385W01011,NSE,Unknown
VESUVIUS,VESUVIUS INDIA LTD,INE386A01023,NSE,Unknown
ASTRAMICRO,ASTRA MICROWAVE LTD,INE386C01029,NSE,Unknown
SBCL,SHIVALIK BIMETAL CON. LTD,INE386D01027,NSE,Unknown
PORWAL,PORWAL AUTO COMPONENTS LTD.,INE386I01018,NSE,Unknown
SUNSTRCHEM,SUNSTAR CHEMICALS LTD,INE387401016,NSE,Unknown
SUNDRMFAST,SUNDRAM FASTENERS LTD,INE387A01021,NSE,Unknown
SSWRL,SHREE STEEL WIRE ROPES LTD.,INE387D01025,NSE,Unknown
MAGNUM,MAGNUM VENTURES LTD.,INE387I01016,NSE,Unknown
MAGNUM-RE,MAGNUM VENTURES LIMITED,INE387I20016,NSE,Unknown
GANESHBENZ,GANESH BENZOPLAST LTD.,INE388A01011,NSE,Unknown
GANESHBE,GANESH BENZOPLAST LIMITED,INE388A01029,NSE,Unknown
MOHITPPR,MOHIT PAPER MILLS LTD.,INE388C01017,NSE,Unknown
TANTIACONS,TANTIA CONST LTD,INE388G01018,NSE,Unknown
TICL,TWAMEV CONS AND INFRA LTD,INE388G01026,NSE,Unknown
NYKAA,FSN E COMMERCE VENTURES,INE388Y01029,NSE,Unknown
AMRUTIND,AMRUT INDUSTRIES LTD,INE389801015,NSE,Unknown
MALLCOM,MALLCOM (INDIA) LIMITED,INE389C01015,NSE,Unknown
TCFCFINQ,TCFC FINANCE LTD.,INE389D01013,NSE,Unknown
KEC,KEC INTL. LIMITED,INE389H01022,NSE,Unknown
WELINV,WELSPUN INV & COMM LTD,INE389K01018,NSE,Unknown
TERAI,TERAI TEA CO.LTD.,INE390D01011,NSE,Unknown
GPTINFRA,GPT INFRAPROJECTS LTD,INE390G01014,NSE,Unknown
KAMDHENU,KAMDHENU LIMITED,INE390H01020,NSE,Unknown
WINSOMBR,WINSOME BREWERIES LTD.,INE391C01011,NSE,Unknown
TRF,TRF LIMITED,INE391D01019,NSE,Unknown
JTLIND,JTL INDUSTRIES LIMITED,INE391J01032,NSE,Unknown
CKFSL,COX & KINGS FIN SERV LTD,INE391Z01012,NSE,Unknown
VISAKAIND,VISAKA INDUSTRIES LTD,INE392A01021,NSE,Unknown
PNC,PRITISH NANDY COMMUNICATI,INE392B01011,NSE,Unknown
MAINFRA,MARUTI INFRASTRUCTURE LTD.,INE392G01028,NSE,Unknown
DELTAMAGNT,DELTA MANUFACTURING LTD,INE393A01011,NSE,Unknown
SCANPRO,SCAN PROJECTS LTD.,INE393D01015,NSE,Unknown
MAXHEIGHTS,MAXHEIGHTS INFRASTRUCTURE LTD.,INE393F01010,NSE,Unknown
KAPILCO,KAPIL COTEX LTD.,INE393H01016,NSE,Unknown
DIAMONDYD,PRATAAP SNACKS LIMITED,INE393P01035,NSE,Unknown
LANDMARC,LANDMARC LEISURE CORPORATION L,INE394C01023,NSE,Unknown
BSELINFRA,BSEL INFRASTRUCTURE REALT,INE395A01016,NSE,Unknown
GVFILM,GV FILMS LTD.,INE395B01048,NSE,Unknown
STELLANT,STELLANT SECURITIES (INDIA) LT,INE395F01023,NSE,Unknown
STEELCITY,STEEL CITY SECURITIES LTD,INE395H01011,NSE,Unknown
TVSSCS,TVS SUPPLY CHAIN SOL L,INE395N01027,NSE,Unknown
NINSYS,NINTEC SYSTEMS LIMITED,INE395U01014,NSE,Unknown
NEIL,Neil Industries Ltd.,INE396C01010,NSE,Unknown
CHECKPOINT,Checkpoint Trends Limited,INE396H01019,NSE,Unknown
SHREESEC,Shree Securities Ltd.,INE397C01026,NSE,Unknown
BHARTIARTL,BHARTI AIRTEL LIMITED,INE397D01024,NSE,Unknown
AIRTEL-RE,BHARTI AIRTEL LIMITED-RE,INE397D20024,NSE,Unknown
DUKEOFS,DUKE OFFSHORE LTD.,INE397G01019,NSE,Unknown
LOKESHMACH,LOKESH MACHINES LTD,INE397H01017,NSE,Unknown
VENKEYS,VENKY S (INDIA) LIMITED,INE398A01010,NSE,Unknown
UMIYA-MRO,UMIYA BUILDCON LIMITED,INE398B01018,NSE,Unknown
PHOSPHATE,The Phosphate Company Limited,INE398C01016,NSE,Unknown
STRGRENWO,STERLING GREEN WOODS LTD.,INE398F01019,NSE,Unknown
TRUSTEDGE,Trustedge Capital Limited,INE398H01015,NSE,Unknown
KANCOTEA,KANCO TEA & INDUSTRIES LIMITED,INE398L01017,NSE,Unknown
SYNGENE,SYNGENE INTERNATIONAL LTD,INE398R01022,NSE,Unknown
SUPRAJIT,SUPRAJIT ENGINEERING LTD,INE399C01030,NSE,Unknown
RKFORGE,RAMKRISHNA FORGINGS LTD,INE399G01023,NSE,Unknown
RTNPOWER,RATTANINDIA POWER LIMITED,INE399K01017,NSE,Unknown
ATGL,ADANI TOTAL GAS LIMITED,INE399L01023,NSE,Unknown
TUTICORALK,TUTICORIN ALKALI-DEP SETT,INE400A01014,NSE,Unknown
VIRGOGLOB,Virgo Global Limited,INE400B01020,NSE,Unknown
HRYNSHP,HARIYANA SHIP BREAKERS LTD.,INE400G01011,NSE,Unknown
ADHUNIK,ADHUNIK METALIKS LTD.,INE400H01019,NSE,Unknown
SIIL,Sabrimala Industries India Lim,INE400R01018,NSE,Unknown
RESPONSINF,RESPONSE INFORMATICS LTD,INE401B01010,NSE,Unknown
KKCL,KEWAL KIRAN CLOTHING LTD,INE401H01017,NSE,Unknown
FRATELLI,Fratelli Vineyards Limited,INE401Z01019,NSE,Unknown
SHAWALLACE,SHAW  WALLACE & CO - DEPO,INE402A01010,NSE,Unknown
SHBAJRG,SHRI BAJRANG ALLIANCE LIMITED,INE402H01015,NSE,Unknown
STL,Shreeji Translogistics Limited,INE402Y01028,NSE,Unknown
GCKL,GALAXY CLOUD KITCHENS LIMITED,INE403B01016,NSE,Unknown
INTLCOMBQ,INTERNATIONAL COMBUSTION (INDI,INE403C01014,NSE,Unknown
THAKDEV,THAKKERS DEVELOPERS LTD.,INE403F01017,NSE,Unknown
950KFIL26,KFIL-9.5-17-4-26-NCD,INE403Q07CM2,NSE,Unknown
95KFL26,KFL-9.5%-10-8-26-NCD,INE403Q07CU5,NSE,Unknown
KFLZC28C,KFL-ZC-17-7-28-NCD,INE403Q07EC9,NSE,Unknown
10KFL28A,KFL-10%-25-4-28-NCD,INE403Q07EM8,NSE,Unknown
KFL240725,KFL-23-1-27-NCD,INE403Q07FT0,NSE,Unknown
KFL240725E,KFL-23-7-32-NCD,INE403Q07FV6,NSE,Unknown
1062KFLD28,KFLD-10.62%-7-2-28-PVT,INE403Q07GC4,NSE,Unknown
KFLZC28,KFL-ZC-22-1-28-NCD,INE403Q08225,NSE,Unknown
INNOVANA,INNOVANA THINKLABS LTD,INE403Y01018,NSE,Unknown
ABSLAMC,ADIT BIRL SUN LIF AMC LTD,INE404A01024,NSE,Unknown
LASTMILE,LAST MILE ENTERPRISES LIMITED,INE404B01022,NSE,Unknown
TTIENT,TTI ENTERPRISE LTD,INE404F01031,NSE,Unknown
ESARIND,ESAAR (INDIA) LTD.,INE404L01039,NSE,Unknown
ULTRMARINE,ULTRMARINE & PIGMENT LTD,INE405A01013,NSE,Unknown
ULTRAMAR,ULTRAMARINE & PIGMENTS LTD.,INE405A01021,NSE,Unknown
LINCOLN,LINCOLN PHARMA LTD,INE405C01035,NSE,Unknown
UNOMINDA,UNO MINDA LIMITED,INE405E01023,NSE,Unknown
MINDA-RE,MINDA INDUSTRIES RE,INE405E20015,NSE,Unknown
CSURGSU,CENTENIAL SURGICAL SUTURE LTD.,INE405H01018,NSE,Unknown
GOLDSTAR,GOLDSTAR POWER LIMITED,INE405Y01021,NSE,Unknown
AUROPHARMA,AUROPHARMA-DEP SETT,INE406A01037,NSE,Unknown
VRL,VASUNDHARA RASAYANS LTD,INE406F01010,NSE,Unknown
ERIS,ERIS LIFESCIENCES LIMITED,INE406M01024,NSE,Unknown
ZSVARAJT,SVARAJ TRADING & AGENCIES LTD.,INE406N01014,NSE,Unknown
ICL,Indo Cotspin Limited,INE407P01017,NSE,Unknown
SHANTAI,Shantai Industries Limited,INE408F01024,NSE,Unknown
THIRUSUGAR,THIRU AROORAN SUGARS LTD.,INE409A01015,NSE,Unknown
SWELECTES,SWELECT ENERGY SYS LTD,INE409B01013,NSE,Unknown
SOLIMAC,SOLITAIRE MACHINE TOOLS LTD.,INE410A01013,NSE,Unknown
VINATIORGA,VINATI ORGANICS LTD,INE410B01037,NSE,Unknown
RAMGOPOLY,RAMGOPAL POLYTEX LIMITED,INE410D01017,NSE,Unknown
MCLTD,MUNOTH COMMUNICATION LIMITED,INE410E01015,NSE,Unknown
DIVSHKT,DIVYASHAKTI LIMITED,INE410G01010,NSE,Unknown
SOUTLAT,SOUTHERN LATEX LTD.,INE410M01018,NSE,Unknown
NH,NARAYANA HRUDAYALAYA LTD.,INE410P01011,NSE,Unknown
VENUSREM,VENUS REMEDIES LIMITED,INE411B01019,NSE,Unknown
SKMEGGPROD,SKM EGG PROD-ROLL SETT,INE411D01015,NSE,Unknown
KAMAHOLD,KAMA HOLDINGS LIMITED,INE411F01010,NSE,Unknown
RSYSTEMS,R SYS INTERNATIONAL LTD,INE411H01032,NSE,Unknown
BAJAJHCARE,BAJAJ HEALTHCARE LIMITED,INE411U01027,NSE,Unknown
DIL,DEBOCK INDUSTRIES LIMITED,INE411Y01011,NSE,Unknown
DIL-RE,DEBOCK INDUSTRIES LIMITED,INE411Y20011,NSE,Unknown
JMA,JULLUNDUR MOT AGENCY LTD,INE412C01023,NSE,Unknown
APOLLOFI,APOLLO FINVEST (INDIA) LTD.,INE412D01013,NSE,Unknown
ORGCOAT,ORGANIC COATINGS LTD.,INE412E01011,NSE,Unknown
BCLIND,BCL INDUSTRIES LIMITED,INE412G01024,NSE,Unknown
SAMRATFORG,Samrat Forgings Limited,INE412J01010,NSE,Unknown
BIGBLOC,BIGBLOC CONSTRUCTION LTD,INE412U01025,NSE,Unknown
RUCHINFRA,RUCHI INFRASTRUCTURE LTD,INE413B01023,NSE,Unknown
SIPL,SHELTER INFRA PROJECTS LTD.,INE413C01013,NSE,Unknown
ARIHANT,ARIHANT FOUN & HOU LTD,INE413D01011,NSE,Unknown
DEL,Dhanashree Electronics Limited,INE413F01016,NSE,Unknown
TPLPLASTEH,TPL PLASTECH LIMITED,INE413G01022,NSE,Unknown
7NR,7NR Retail Limited,INE413X01035,NSE,Unknown
MADRASFERT,MADRAS FERTILISERS LTD,INE414A01015,NSE,Unknown
ANTGRAPHIC,ANTARCTICA LTD,INE414B01021,NSE,Unknown
GREENCREST,GREENCREST FINANCIAL SERVICES,INE414C01045,NSE,Unknown
BHAGCHEM,BHAGIRADHA CHEM & INDS L,INE414D01027,NSE,Unknown
BCIL-RE,BHAGIRADHA CHEM & IND LTD,INE414D20019,NSE,Unknown
MUTHOOTFIN,MUTHOOT FINANCE LIMITED,INE414G01012,NSE,Unknown
MFOPTVI24,MFL-OVI-5-11-25-NCD,INE414G07FI1,NSE,Unknown
MFLVI26,MFL-VI-11-1-26-NCD,INE414G07FO9,NSE,Unknown
MFLVI31F,MFL-VI-20-4-31-NCD,INE414G07FV4,NSE,Unknown
MFLII27B,MFL-II-5-5-27-NCD,INE414G07GE8,NSE,Unknown
MFLIV25,MFL-3-11-25-NCD,INE414G07GX8,NSE,Unknown
MFLTDVI25,MFL-3-11-25-NCD,INE414G07HA4,NSE,Unknown
760MFL25,MFL-7.60%-23-12-25-NCD,INE414G07HD8,NSE,Unknown
775MFL2026,MFL-7.75%-3-6-26-NCD,INE414G07HY4,NSE,Unknown
785MFL2028,MFL-7.85%-3-6-28-NCD,INE414G07HZ1,NSE,Unknown
8MFL2026,MFL-8%-3-6-26-NCD,INE414G07IB0,NSE,Unknown
MFL26,MFL-3-6-26-NCD,INE414G07ID6,NSE,Unknown
850MFL27A,MFL-8.50%-25-1-27-NCD,INE414G07IV8,NSE,Unknown
MFL27,MFL-25-1-27-NCD,INE414G07IY2,NSE,Unknown
SGRL,Shree Ganesh Remedies Limited,INE414Y01015,NSE,Unknown
AGI,AGI GREENPAC LIMITED,INE415A01038,NSE,Unknown
MARSONS,MARSONS LIMITED,INE415B01044,NSE,Unknown
BHARATSE,BHARAT SEATS LIMITED,INE415D01024,NSE,Unknown
RVNL,RAIL VIKAS NIGAM LIMITED,INE415G01027,NSE,Unknown
BERLDRG,BERYL DRUGS LTD.,INE415H01017,NSE,Unknown
KIRIINDUS,KIRI INDUSTRIES LIMITED,INE415I01015,NSE,Unknown
SABTN,SRI ADHIKARI BROS.,INE416A01036,NSE,Unknown
SABTNL,SRI ADHIKARI BRO TELE N L,INE416A01044,NSE,Unknown
BLISSGVS,BLISS GVS PHARMA LTD,INE416D01022,NSE,Unknown
EROSMEDIA,EROS INTL MEDIA LTD,INE416L01017,NSE,Unknown
NILACHAL,NILACHAL REFRACTORIES LTD.,INE416N01013,NSE,Unknown
ASSAMFRONT,AFT INDUSTRIES LTD.,INE417A01018,NSE,Unknown
DSSL,DYNACONS SYS & SOLN LTD,INE417B01040,NSE,Unknown
PILANIINVS,PILANI INV & IND COR LTD,INE417C01014,NSE,Unknown
FEDDERSHOL,FEDDERS HOLDING LIMITED,INE417D01020,NSE,Unknown
PCCOSMA,PEE CEE COSMA SOPE LTD.,INE417E01010,NSE,Unknown
SICAPIT,SI CAPITAL & FINANCIAL SERVICE,INE417F01017,NSE,Unknown
CHMBBRW,CHAMBAL BREWERIES & DISTILLERI,INE417N01011,NSE,Unknown
POLICYBZR,PB FINTECH LIMITED,INE417T01026,NSE,Unknown
GANESHANHY,GANESH ANHYDRIDE LTD-DEPO,INE418A01016,NSE,Unknown
VAARAD,VAARAD VENTURES LTD,INE418B01048,NSE,Unknown
QUESTCAP,QUEST CAPITAL MARKETS LIMITED,INE418C01012,NSE,Unknown
CEENIK,CEENIK EXPORTS (INDIA) LTD.,INE418D01010,NSE,Unknown
